dent,dirt,filename,scratch
1,0,close-car-door-large-dent-260nw-2422361577_jpg.rf.a31418c6748cc02b6f1b686ef5ac8611.jpg,0
1,0,images-2025-01-31T150751_068_jpeg.rf.e84a7d546afc3d079ca711a51eb84ab3.jpg,0
1,0,xd8x131p94ja1_jpg.rf.4cb0224d46f53677b3e7e7e9972be5c8.jpg,1
0,0,images-2025-01-29T222649_919_jpeg.rf.69343f3e21c1a16e62bf3d060d56b179.jpg,1
0,1,images-95-_jpeg.rf.39ce0593987da2c8fa2e9adf25df45a4.jpg,0
1,0,images-23-_jpeg.rf.56e3627bfb05a49ba286210990148901.jpg,0
1,0,car-dent_jpg.rf.32b86b90e19c6ce71131cdc17f48b95a.jpg,0
0,0,7p4p1hie7oa01_jpg.rf.7926eebd2612a6b4fb1cf2213b59f853.jpg,1
0,0,car-body-scratches_jpg.rf.2ecf6c4e9f9d0281eb6a73bfa2f3b660.jpg,1
0,0,images-2025-01-29T222650_405_jpeg.rf.e191491bb65c76f971d796e68ec7ac94.jpg,1
0,0,scratched-grazed-car-door-side-600nw-2471808591_jpg.rf.c8125c333148d8ea62ce8a06ee92f9c3.jpg,1
1,0,images-2025-01-31T150751_979_jpeg.rf.01f4b21a505ce8aeb0d3d2c1aa550fb9.jpg,0
1,0,car-dent-after-traffic-accident-600nw-2292803255_jpg.rf.bafae666544f8d4cfd00293bddf81b21.jpg,0
0,0,c6yz2tswpicc1_jpeg.rf.96dd2c082a483d2120723040c51655eb.jpg,1
1,0,images-77-_jpeg.rf.5e87500ad7b3d72541b2604401c7a9ac.jpg,1
1,0,crashed_car_door_jpg.rf.e9bdeb7444e5d6d45f8fe574af6588ed.jpg,1
0,0,images-2025-01-29T222649_573_jpeg.rf.30266548f753905f10ddd2976d116f3d.jpg,1
1,0,images-2025-01-31T150750_888_jpeg.rf.f56e60df227ac81886e7dae4b6cb1008.jpg,1
0,0,download-18-_jpeg.rf.1d3681c72090f98821105f2fee2b948e.jpg,1
1,0,download-10-_jpeg.rf.a134f6ea84a06a4069dfda5ea711c76f.jpg,0
0,0,images-2025-01-29T222650_306_jpeg.rf.9c5cd62ef472be6e0885f334cb29e647.jpg,1
0,0,images-42-_jpeg.rf.2665ebf033a0f32059edc5f2fcbe927a.jpg,1
1,0,images-2025-01-31T150751_338_jpeg.rf.c22fb9116a0490e6c0ded32c92ded657.jpg,0
0,0,car-scratched-bumper-paint-dented-260nw-2447180107_jpg.rf.e28a4563cdee0cebc7f35abe16d0ca63.jpg,1
0,0,1mismu4dqbo21_jpg.rf.60ba37009e6544cb7b403573108f37ee.jpg,1
0,0,broken-scratched-rear-fender-car-600nw-2458316165_jpg.rf.fe592e6394b87a7b1ae8cf1e27df6615.jpg,1
1,0,dent-removal-768x512_jpg.rf.25d2d664876a9d64cb4e99a0cf4d9523.jpg,1
1,0,car-denting-services_jpg.rf.6c6a09d7354a179e5451bac318186155.jpg,0
1,0,rivernorthcollisionrepair-291850-common-car-dents-blogbanner1-640w_jpg.rf.41af7aad6c53322822447e753f1d48b2.jpg,0
1,0,ONfNVGPYSExxg_scVt43l6MfLvrRFA1tD5YF_WgrPWeaWUfCD4Z6mqh6MgwN9I8SjJAXTBv0xcDMqo9Kc6fMQWmARJ6eQTS1sE6V35IV7usY1apjbh42RZ5qi1r87f3B7-1080x675_jpg.rf.6f4c990c6d4a91fcfd7d99ed05c279d3.jpg,1
0,0,largod6jx1zb1_jpg.rf.a13e75573125000dc312f5fad3a9c51d.jpg,1
0,0,images-48-_jpeg.rf.db5bae5a5d8ac5f2804be492a5cdadff.jpg,1
0,0,images-2025-01-29T222651_256_jpeg.rf.fce94823a3f843d03dd5ec6c9295e9c6.jpg,1
1,0,images-2025-01-31T150752_239_jpeg.rf.32c57051442a689e2e28b280aa8d1dcb.jpg,0
1,0,images-74-_jpeg.rf.9e73eca1ac5be7e995f8acc66217ae5b.jpg,0
1,0,images-2025-01-31T150751_774_jpeg.rf.e5c1011d35c8134216251b9752c056c3.jpg,0
0,0,car-dent-repair-paint-before-260nw-2028662525_jpg.rf.ffcba637683a8d486362c5a510e8437a.jpg,1
0,0,images-100-_jpeg.rf.0b7b79cf8b9ab139843d76d2244423e8.jpg,1
1,0,images-2025-01-29T222649_760_jpeg.rf.7ccbe842a85d6cead3ad5b7d9e77d617.jpg,1
0,0,bodywork-damage-PSJP9VW-1_jpg.rf.52a7005bb893c4f0b94ca01c9a7b9373.jpg,1
0,0,images-2025-01-31T150752_274_jpeg.rf.376bfee3971c2ee7a45417583c9f0042.jpg,1
0,0,images-2025-01-29T222650_366_jpeg.rf.626f9a6739de0eb8a3574ba589528300.jpg,1
1,0,images-2025-01-31T150751_674_jpeg.rf.15014ebe6a28b6c5a486e7d91c37bb3a.jpg,0
0,0,360_F_581432478_meClq6LpqMT4sGMhi58J1t4Rc3xSk593_jpg.rf.a9dc893d6530d94eec32a2b5ad31feb7.jpg,1
1,0,car-dent-remover-puller-handle-lifter-car-dent-puller-3-500x500_jpg.rf.2f8e6c12838bd23df1d7d61cd45bea7e.jpg,0
1,0,Car-Dent-Repair-Cost-The-Price-Depends-on-the-Size-Location-and-Number-of-Dents-_jpg.rf.99530366d10780bcf5c0d556f775fbaa.jpg,1
0,0,5j29ob9sxfra1_jpg.rf.1671ed0f53ea3bdb1e14e7a532380e1c.jpg,1
1,0,images-2025-01-31T150751_217_jpeg.rf.2bdece3237985dca9908feeeb81449ea.jpg,1
1,0,Dynamic-Dent-Oct-1_jpg.rf.3207d21c574f0acac96641c349269da6.jpg,1
1,0,car-with-fender-dent_jpg.rf.6c91c33767bd768de3ad84fa2ade3ab4.jpg,0
1,0,images-2025-01-31T150750_504_jpeg.rf.09fb393d74b0673504133146fa73e792.jpg,0
0,1,images-2025-01-31T150751_724_jpeg.rf.d39b8ff68af431c56839ed12f6d67836.jpg,0
1,0,images-2025-01-29T155252_848_jpeg.rf.63bf16bc6392c3983ee34a78174b93bf.jpg,1
0,0,llfi6pwes9q91_jpg.rf.4b41aa4f7689738ee15de1c205cf711e.jpg,1
0,0,images-90-_jpeg.rf.d3af2cf4efcf4a49c8e056923a181b7a.jpg,1
1,0,images-2025-01-31T150751_136_jpeg.rf.974118bec8480ffa6cef4660d8751d18.jpg,0
0,0,images-2025-01-31T150752_757_jpeg.rf.e426d0c8d8df0f010e76388fc88811e7.jpg,1
1,0,images-2025-01-29T222649_533_jpeg.rf.d8e3bdb9e6cfc8221b503efcce1e6fd9.jpg,1
0,0,Blog_Banners_scratch_-04_png.rf.af5e0276a9dbaa34ac9599bfdf5a2249.jpg,1
1,0,images-2025-01-31T150751_016_jpeg.rf.26dbe071f5159ef07b6d115fc53bba4c.jpg,0
0,0,images-100-_jpeg.rf.2411f26f576ff50937d5610fd9639cba.jpg,1
0,0,images-2025-01-29T155254_802_jpeg.rf.c7d0db51b2ea25b80e326f95d6477643.jpg,1
0,1,car-dent-repair-and-paint-before-and-after-2GEFM38_jpg.rf.9c72c7292ec790c6323fc7c6989327cd.jpg,0
0,0,dent-scratch-car-door-accident-accident-car-repair-dent-scratch-car-door-244634869_jpg.rf.62d59291ce0285a93d6bc2b407e25e9e.jpg,1
0,0,images-2025-01-29T155254_802_jpeg.rf.6a8917882511c2dcf324b20f73c1a683.jpg,1
1,0,images-2025-01-31T150751_789_jpeg.rf.70396ad4b2c0e53895d0ca0c57f1646c.jpg,1
1,0,images-2025-01-31T150752_239_jpeg.rf.01d9e726423d507d83611e2a9f5e0370.jpg,0
0,0,images-2025-01-29T155252_782_jpeg.rf.e17c34391b42eb653d18fe5510d3b330.jpg,1
0,0,carscratch_jpg.rf.0f8329e3df3ba295bd9f21ad853c7bfa.jpg,1
1,0,images-2025-01-31T150750_918_jpeg.rf.800a4d11c2324d98f1d4db671067402e.jpg,0
1,0,Car-Dent-Repair-Cost-The-Price-Depends-on-the-Size-Location-and-Number-of-Dents-_jpg.rf.e526184befbd5bfe1c983e73b2f1c5c6.jpg,1
1,0,images-74-_jpeg.rf.d8086fecad6990cc89ff1a110b00ad62.jpg,0
0,0,images-2025-01-29T155252_758_jpeg.rf.210d232ebe4d8b306216a4d6fd9ab1b2.jpg,1
1,0,damaged-car-after-a-car-accident-2021-04-06-18-22-05-utc-scaled-e1631415899344_jpg.rf.06cff2b3e359af82f2ecae6a39f8ba1d.jpg,1
1,0,images-83-_jpeg.rf.a2b01f92b3a4174078ea2505f38bb742.jpg,0
0,0,close-up-on-scratched-door-paint-on-a-car-EB0ATM_jpg.rf.652200e32dc2a222c444d8af61d986ac.jpg,1
0,0,car-scratch-repairs-030820210928_jpg.rf.58e867fe423b3bf7e5c4a221d5849695.jpg,1
0,0,stock-photo-bumper-car-scratched-with-deep-damage-to-the-paint-dent-car-scratch-crashed-car-in-accident-2130422615_jpg.rf.f52ce1dd754b7d66c1a9bbfd81f9bf0e.jpg,1
0,0,images-2025-01-31T150750_903_jpeg.rf.19a6c7c90ae3c828cb5e0063217d7294.jpg,1
1,0,images-13-_jpeg.rf.8f9de878568725c527e80fb65abb8cf5.jpg,0
1,0,images-25-_jpeg.rf.a2fe273c5735a5fd99dd71817783b96a.jpg,0
1,0,Car-Dent-Repair_jpg.rf.3e78862d975435f98e12286cad6cc6e4.jpg,0
0,0,360_F_318112625_kkVN3aTmO5KlzQumCyV7Zzcoe4JaW8T7_jpg.rf.05210f9cfd6c07c244f49b4abf072181.jpg,1
1,0,images-2025-01-31T150752_208_jpeg.rf.95332fbbedf20397273b75e7e0979021.jpg,0
0,0,carscratchimage01_jpg.rf.520c5ec022b6e8b9af860a674defe311.jpg,1
0,0,360_F_258888084_suRecR9cLDLM2Cm6BS6Nrr6sc3on4yrm_jpg.rf.563ad0bafe8e49f8279453df8d49377b.jpg,1
0,0,images-82-_jpeg.rf.14ac5db0100e9bf5ee258e11ef0648f2.jpg,1
0,0,images-2025-01-29T155256_576_jpeg.rf.5ccb0a363a5f8514710192caad85be81.jpg,1
0,0,How-to-remove-scratches-from-your-car-body_jpg.rf.f4f34fce21bc6f44979b2cb4bf353420.jpg,1
0,0,images-2025-01-29T222649_859_jpeg.rf.91da1b746a83388c1e403781c9d8563f.jpg,1
1,0,images-2025-01-31T150750_199_jpeg.rf.ddf4d19b287928e5882143d6f95daf58.jpg,0
1,0,images-28-_jpeg.rf.21b4b3bc7deb1440e768d938a62cc377.jpg,0
1,0,images-2025-01-29T222649_501_jpeg.rf.0a64b2b458c8297924e157d22625eba3.jpg,1
0,0,images-2025-01-29T222649_935_jpeg.rf.9e84e828e2811c194484eb325ab31968.jpg,1
0,0,images-24-_jpeg.rf.a5673489d466f1f116c0676e30bff801.jpg,1
1,0,images-2025-01-31T150751_650_jpeg.rf.2288f92901b412629d43f76773be8aa6.jpg,0
0,0,0_sad-woman-near-scratched-car-man-shouting-on-woman-car-acciden_jpg.rf.f54bd594da7f20498221c27cd7595c2c.jpg,1
1,0,416204788_jpg.rf.25d30adea881aa1dd2d0110827167bd5.jpg,0
0,1,images-2025-01-29T222649_407_jpeg.rf.717fd53fff9f1481865199e7a962a74c.jpg,0
0,0,images-2025-01-29T222650_019_jpeg.rf.aefd8a1bf49c322c14f99b441713dece.jpg,1
0,0,Chips-and-Scratches-1_jpg.rf.fe559fd1ffb12667375319cb126dafc8.jpg,1
0,0,download-11-_jpeg.rf.ff0a87e99859ffcf9784a0cd427efb77.jpg,1
1,0,car-denting-painting-service-centre-kurla-sion-and-bandra_jpeg.rf.c273e8854229bc141c4f87ca75f40ee6.jpg,0
1,0,images-2025-01-31T150750_782_jpeg.rf.2d67aea2b639d17d7efe402bc3835adf.jpg,0
0,0,right-side-car-scratched-torn-600w-703674556_jpg.rf.2ff5fe40c9ee57699a30170bb003921f.jpg,1
0,0,images-2025-01-29T222650_066_jpeg.rf.2d8482e031181bd281cec86da85a65ea.jpg,1
1,0,images-2025-01-31T150751_834_jpeg.rf.1215531cfed8edde2face723b7df693c.jpg,0
1,0,images-2025-01-31T150751_691_jpeg.rf.4531d4b90248d20c12188637f9a1ced7.jpg,1
1,0,download-5-_jpeg.rf.9837d47fafded907f4acfd5353c6bfb1.jpg,0
0,0,images-2025-01-31T150750_179_jpeg.rf.db363638c7863d80ac02ca86edbe7bea.jpg,1
0,0,images-94-_jpeg.rf.067786c0c17e92e904135b987424636d.jpg,1
0,0,6-ways-to-protect-your-car-door-from-scratches-614178_1024x1024_jpg.rf.5726d2d546d1becf9e4fc9874bab5f41.jpg,1
0,0,images-2025-01-29T222650_321_jpeg.rf.32e8b8446cd4ddaddad3757668f46c25.jpg,1
1,0,images-2025-01-31T150751_870_jpeg.rf.afa3e9c5f5949557e4cc28621b580ff6.jpg,1
0,0,images-72-_jpeg.rf.917feed5ee750697e1606a7a1b34f292.jpg,1
0,0,download-6-_jpeg.rf.9997158636bb765ebf49e9808358e1d8.jpg,1
0,0,images-2025-01-31T150750_269_jpeg.rf.fc0f992e55ee8b26f451db3fe5da0723.jpg,1
1,0,images-2025-01-31T150750_082_jpeg.rf.424df68addcd765a5e9a6c1fc01c35b7.jpg,0
0,0,images-2025-01-29T222650_497_jpeg.rf.a12167281e51fd1db676b888bb818cdd.jpg,1
0,0,car-scratch-repair_jpg.rf.192b53f403ba1b382ebd2381917b566a.jpg,1
1,0,images-2025-01-31T150751_420_jpeg.rf.9a8ab18b6ff3e8a526a30478ffb9d55b.jpg,0
1,0,GettyImages-168395673_jpg.rf.756cac1bd0740459729ccbb59635b828.jpg,0
0,0,images-2025-01-29T222650_004_jpeg.rf.0aa61fb9b4360f02498dba85bde74e44.jpg,1
0,0,download-3-_jpeg.rf.b0226ab8aabbe4990a87e6a63c08b40a.jpg,1
1,0,images-2025-01-31T150750_564_jpeg.rf.c120c8f2af39eda9490ad4278c327cd6.jpg,0
0,0,crumpled-rear-fender-dents-scratches-260nw-2560630717_jpg.rf.3fd0159475fc63335d308200923173a2.jpg,1
